               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.029144,           0.0021307,                   0,             0.96896,             0.91101,             0.94271,             0.48936,            0.032603,           0.0060223,                   0,           0.0086584,           0.0086584,           0.0086584
                  38,            0.028903,            0.002135,                   0,             0.96585,              0.9128,             0.94271,             0.48939,            0.032615,           0.0060131,                   0,           0.0085866,           0.0085866,           0.0085866
                  39,            0.028947,           0.0021244,                   0,             0.96835,              0.9081,             0.94174,             0.48874,            0.032634,           0.0060431,                   0,           0.0085133,           0.0085133,           0.0085133
                  40,            0.028765,           0.0021252,                   0,             0.96726,             0.91028,             0.94164,             0.48972,             0.03258,           0.0060427,                   0,           0.0084385,           0.0084385,           0.0084385
                  41,            0.028498,           0.0020958,                   0,             0.96637,             0.91162,             0.94217,              0.4923,            0.032464,           0.0060262,                   0,           0.0083622,           0.0083622,           0.0083622
                  42,            0.028539,           0.0021162,                   0,             0.96676,             0.91162,             0.94285,             0.49309,            0.032371,           0.0060036,                   0,           0.0082844,           0.0082844,           0.0082844
                  43,             0.02846,           0.0021114,                   0,             0.96596,             0.91179,             0.94338,             0.49351,            0.032332,           0.0059959,                   0,           0.0082052,           0.0082052,           0.0082052
                  44,            0.028489,           0.0021078,                   0,             0.96663,             0.90853,              0.9429,             0.49469,             0.03235,           0.0060103,                   0,           0.0081247,           0.0081247,           0.0081247
                  45,            0.028433,           0.0020983,                   0,             0.96817,             0.90709,             0.94228,             0.49435,            0.032354,           0.0060148,                   0,           0.0080428,           0.0080428,           0.0080428
                  46,            0.028397,           0.0021051,                   0,             0.96773,             0.90515,             0.94196,              0.4952,            0.032309,           0.0060106,                   0,           0.0079595,           0.0079595,           0.0079595
                  47,            0.028368,           0.0020978,                   0,             0.96833,             0.90273,             0.94139,             0.49661,            0.032257,           0.0060358,                   0,            0.007875,            0.007875,            0.007875
                  48,            0.028297,           0.0021073,                   0,             0.96762,             0.90324,             0.94107,             0.49587,            0.032212,           0.0060527,                   0,           0.0077893,           0.0077893,           0.0077893
                  49,            0.028161,           0.0020864,                   0,             0.96864,             0.90116,             0.94071,             0.49504,             0.03221,            0.006067,                   0,           0.0077023,           0.0077023,           0.0077023
                  50,            0.027906,           0.0020878,                   0,             0.96762,             0.90089,             0.94036,             0.49459,            0.032262,            0.006055,                   0,           0.0076142,           0.0076142,           0.0076142
                  51,            0.027902,           0.0020804,                   0,             0.97134,             0.89971,             0.94071,             0.49491,            0.032206,           0.0060492,                   0,            0.007525,            0.007525,            0.007525
