               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.026069,            0.001961,                   0,             0.96926,             0.89821,             0.94051,             0.50411,            0.031734,           0.0062276,                   0,            0.002674,            0.002674,            0.002674
                  39,            0.025884,           0.0019368,                   0,             0.96812,             0.89921,             0.93906,             0.50378,             0.03171,            0.006248,                   0,            0.002476,            0.002476,            0.002476
                  40,            0.025734,           0.0019226,                   0,             0.96645,             0.89971,             0.93831,             0.50249,            0.031782,           0.0062679,                   0,            0.002278,            0.002278,            0.002278
                  41,             0.02533,           0.0018969,                   0,             0.96681,             0.89921,             0.93662,              0.5017,            0.031897,           0.0062981,                   0,             0.00208,             0.00208,             0.00208
                  42,              0.0253,           0.0019115,                   0,             0.96737,             0.90002,             0.93579,             0.50084,            0.031896,           0.0063132,                   0,            0.001882,            0.001882,            0.001882
                  43,            0.025083,           0.0018968,                   0,             0.96925,             0.89737,             0.93481,             0.50031,            0.031931,           0.0063348,                   0,            0.001684,            0.001684,            0.001684
                  44,             0.02477,           0.0018853,                   0,              0.9695,             0.89619,             0.93432,             0.49909,            0.032001,           0.0063629,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.024548,           0.0018674,                   0,             0.96887,             0.89468,              0.9334,             0.49835,            0.032079,           0.0063936,                   0,            0.001288,            0.001288,            0.001288
                  46,            0.024236,           0.0018506,                   0,             0.96343,             0.89688,             0.93299,             0.49822,            0.032084,           0.0064061,                   0,             0.00109,             0.00109,             0.00109
                  47,            0.023976,           0.0018269,                   0,             0.96233,             0.89686,             0.93263,             0.49789,            0.032096,           0.0064211,                   0,            0.000892,            0.000892,            0.000892
                  48,            0.023684,           0.0018245,                   0,             0.96207,             0.89753,             0.93259,             0.49683,            0.032155,           0.0064432,                   0,            0.000694,            0.000694,            0.000694
                  49,            0.023307,           0.0017986,                   0,             0.96342,             0.89668,             0.93267,             0.49556,              0.0322,           0.0064604,                   0,            0.000496,            0.000496,            0.000496
