               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.025577,           0.0031208,                   0,              0.9881,             0.94938,             0.97263,             0.55671,            0.030671,           0.0041898,                   0,            0.002674,            0.002674,            0.002674
                  39,            0.025456,           0.0030929,                   0,             0.99041,             0.94521,             0.97289,             0.55495,            0.030732,           0.0041941,                   0,            0.002476,            0.002476,            0.002476
                  40,            0.025278,           0.0030776,                   0,             0.99229,             0.94497,             0.97313,             0.55818,             0.03058,           0.0042107,                   0,            0.002278,            0.002278,            0.002278
                  41,            0.024634,           0.0030559,                   0,             0.98885,              0.9473,             0.97223,             0.55901,            0.030557,           0.0042281,                   0,             0.00208,             0.00208,             0.00208
                  42,            0.024465,           0.0030004,                   0,             0.99101,             0.94679,             0.97284,             0.56106,            0.030411,            0.004222,                   0,            0.001882,            0.001882,            0.001882
                  43,            0.024028,           0.0029713,                   0,             0.99239,             0.94613,             0.97467,             0.56272,            0.030307,           0.0042058,                   0,            0.001684,            0.001684,            0.001684
                  44,            0.023776,           0.0029408,                   0,             0.99269,             0.94649,               0.974,             0.56278,            0.030334,           0.0042099,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.023479,           0.0029355,                   0,             0.99294,             0.94679,             0.97407,             0.56335,             0.03036,           0.0042214,                   0,            0.001288,            0.001288,            0.001288
                  46,            0.023002,           0.0028667,                   0,             0.99344,             0.94613,             0.97313,             0.56214,            0.030376,            0.004239,                   0,             0.00109,             0.00109,             0.00109
                  47,            0.022579,           0.0028097,                   0,             0.99399,             0.94474,             0.97274,             0.56112,            0.030445,           0.0042574,                   0,            0.000892,            0.000892,            0.000892
                  48,            0.022336,           0.0027928,                   0,             0.99149,              0.9466,             0.97281,             0.56031,            0.030446,           0.0042742,                   0,            0.000694,            0.000694,            0.000694
                  49,             0.02208,           0.0027919,                   0,             0.99099,             0.94535,             0.97276,             0.55864,             0.03057,           0.0042989,                   0,            0.000496,            0.000496,            0.000496
