               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.031073,           0.0015753,                   0,             0.96411,             0.90089,             0.93535,             0.48598,            0.032932,           0.0043863,                   0,           0.0087804,           0.0087804,           0.0087804
                  38,            0.030862,           0.0015617,                   0,             0.96303,             0.89888,             0.93544,              0.4876,            0.032907,           0.0043937,                   0,           0.0087151,           0.0087151,           0.0087151
                  39,            0.031022,           0.0015609,                   0,             0.96288,             0.90039,             0.93603,             0.48721,            0.032887,           0.0043883,                   0,           0.0086485,           0.0086485,           0.0086485
                  40,            0.030856,           0.0015555,                   0,             0.96686,             0.89971,             0.93644,             0.48818,            0.032847,           0.0043893,                   0,           0.0085805,           0.0085805,           0.0085805
                  41,            0.030671,           0.0015396,                   0,             0.96671,             0.90082,             0.93579,             0.48939,            0.032806,           0.0043885,                   0,           0.0085111,           0.0085111,           0.0085111
                  42,            0.030649,            0.001537,                   0,             0.96724,             0.89988,              0.9355,             0.49112,            0.032758,           0.0044046,                   0,           0.0084404,           0.0084404,           0.0084404
                  43,            0.030577,           0.0015452,                   0,              0.9695,             0.89837,             0.93519,             0.49009,            0.032718,           0.0044101,                   0,           0.0083684,           0.0083684,           0.0083684
                  44,            0.030713,            0.001548,                   0,             0.96887,             0.90039,             0.93508,              0.4896,            0.032738,           0.0044133,                   0,           0.0082952,           0.0082952,           0.0082952
                  45,            0.030736,            0.001538,                   0,             0.96827,             0.90069,             0.93516,             0.48847,            0.032837,           0.0044249,                   0,           0.0082207,           0.0082207,           0.0082207
                  46,            0.030656,           0.0015414,                   0,             0.96673,             0.90039,             0.93439,             0.48634,            0.032898,            0.004406,                   0,            0.008145,            0.008145,            0.008145
                  47,            0.030566,           0.0015313,                   0,             0.96572,             0.90072,             0.93451,             0.48545,            0.032846,            0.004393,                   0,           0.0080682,           0.0080682,           0.0080682
                  48,            0.030487,           0.0015429,                   0,             0.96705,             0.90206,              0.9354,             0.48561,            0.032723,           0.0043683,                   0,           0.0079903,           0.0079903,           0.0079903
                  49,            0.030385,           0.0015258,                   0,             0.96618,              0.9034,             0.93543,             0.48707,             0.03268,           0.0043682,                   0,           0.0079112,           0.0079112,           0.0079112
                  50,            0.030199,           0.0015319,                   0,             0.96639,             0.90307,             0.93542,             0.48747,            0.032572,           0.0043619,                   0,           0.0078311,           0.0078311,           0.0078311
                  51,            0.030108,           0.0015196,                   0,             0.96642,             0.90458,             0.93546,             0.48473,            0.032638,            0.004353,                   0,             0.00775,             0.00775,             0.00775
                  52,            0.030197,           0.0015195,                   0,             0.96633,             0.90408,             0.93487,             0.48661,            0.032615,           0.0043581,                   0,           0.0076679,           0.0076679,           0.0076679
                  53,            0.030174,           0.0015237,                   0,             0.97127,             0.90142,               0.934,             0.48711,            0.032589,           0.0043735,                   0,           0.0075848,           0.0075848,           0.0075848
                  54,            0.030284,           0.0015262,                   0,             0.96947,              0.9019,             0.93413,             0.48674,             0.03256,           0.0043633,                   0,           0.0075009,           0.0075009,           0.0075009
                  55,            0.030055,            0.001516,                   0,             0.96883,              0.9019,              0.9348,             0.48686,            0.032486,           0.0043568,                   0,            0.007416,            0.007416,            0.007416
                  56,            0.030133,           0.0015235,                   0,             0.97211,             0.90018,             0.93494,             0.48616,            0.032519,           0.0043564,                   0,           0.0073303,           0.0073303,           0.0073303
                  57,            0.029909,           0.0015246,                   0,             0.96972,             0.90206,             0.93478,             0.48494,            0.032531,            0.004358,                   0,           0.0072438,           0.0072438,           0.0072438
                  58,            0.029832,           0.0015079,                   0,             0.97151,              0.9024,             0.93504,             0.48642,            0.032485,           0.0043568,                   0,           0.0071566,           0.0071566,           0.0071566
                  59,            0.029724,           0.0015157,                   0,             0.97215,              0.9024,             0.93566,             0.48766,            0.032508,           0.0043551,                   0,           0.0070686,           0.0070686,           0.0070686
                  60,            0.029879,           0.0015121,                   0,             0.97168,             0.89988,             0.93516,             0.48771,            0.032507,           0.0043623,                   0,           0.0069799,           0.0069799,           0.0069799
