               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.028915,           0.0034789,                   0,             0.99122,             0.95519,             0.97958,             0.56976,            0.030084,            0.004053,                   0,            0.002674,            0.002674,            0.002674
                  39,            0.028837,           0.0034549,                   0,             0.99133,             0.95558,             0.98009,             0.56975,            0.030074,           0.0040486,                   0,            0.002476,            0.002476,            0.002476
                  40,            0.028673,           0.0034308,                   0,             0.98977,             0.95612,             0.97982,             0.57136,            0.030028,           0.0040508,                   0,            0.002278,            0.002278,            0.002278
                  41,            0.028378,           0.0034222,                   0,              0.9907,             0.95589,             0.97983,             0.57119,            0.030023,           0.0040569,                   0,             0.00208,             0.00208,             0.00208
                  42,            0.028147,           0.0034177,                   0,             0.99267,              0.9524,             0.97978,             0.57242,            0.030008,            0.004062,                   0,            0.001882,            0.001882,            0.001882
                  43,            0.027978,           0.0033669,                   0,             0.99321,             0.95287,             0.97957,              0.5719,            0.030025,           0.0040674,                   0,            0.001684,            0.001684,            0.001684
                  44,            0.027825,           0.0033551,                   0,             0.99377,             0.95287,             0.97985,             0.57198,            0.030024,           0.0040772,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.027679,           0.0033574,                   0,             0.99299,             0.95287,             0.97915,              0.5723,            0.030035,           0.0040888,                   0,            0.001288,            0.001288,            0.001288
                  46,            0.027439,           0.0033263,                   0,             0.99304,             0.95287,             0.97931,             0.57308,            0.030012,           0.0040974,                   0,             0.00109,             0.00109,             0.00109
                  47,            0.027176,            0.003269,                   0,             0.99249,             0.95154,             0.97934,             0.57338,            0.030023,           0.0041086,                   0,            0.000892,            0.000892,            0.000892
                  48,            0.027132,            0.003259,                   0,             0.99193,             0.95124,             0.97911,             0.57347,            0.030051,           0.0041196,                   0,            0.000694,            0.000694,            0.000694
                  49,            0.026592,           0.0032555,                   0,             0.99235,             0.95078,             0.97931,             0.57354,            0.030066,           0.0041309,                   0,            0.000496,            0.000496,            0.000496
