               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.029363,           0.0035116,                   0,             0.98867,             0.95227,             0.97854,              0.5656,            0.030071,           0.0041267,                   0,            0.002674,            0.002674,            0.002674
                  39,            0.029181,           0.0034879,                   0,             0.98746,              0.9524,             0.97857,             0.56589,            0.030094,           0.0041312,                   0,            0.002476,            0.002476,            0.002476
                  40,            0.029048,           0.0034714,                   0,             0.98971,             0.95008,             0.97839,             0.56656,            0.030135,            0.004141,                   0,            0.002278,            0.002278,            0.002278
                  41,            0.028683,           0.0034601,                   0,             0.99008,             0.94976,             0.97775,             0.56666,            0.030144,           0.0041381,                   0,             0.00208,             0.00208,             0.00208
                  42,            0.028496,           0.0034206,                   0,             0.98781,             0.95147,              0.9775,             0.56591,            0.030165,           0.0041404,                   0,            0.001882,            0.001882,            0.001882
                  43,            0.028264,           0.0034191,                   0,             0.98959,             0.94946,             0.97638,             0.56544,            0.030181,           0.0041535,                   0,            0.001684,            0.001684,            0.001684
                  44,             0.02821,           0.0034019,                   0,             0.98986,             0.94869,              0.9751,             0.56486,            0.030195,           0.0041655,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.027837,           0.0033966,                   0,             0.98912,             0.94998,             0.97402,             0.56447,            0.030223,           0.0041921,                   0,            0.001288,            0.001288,            0.001288
                  46,            0.027814,           0.0033663,                   0,             0.98983,             0.94943,             0.97381,             0.56232,            0.030261,           0.0042018,                   0,             0.00109,             0.00109,             0.00109
                  47,            0.027434,           0.0033092,                   0,             0.98885,             0.94985,             0.97383,              0.5595,            0.030393,           0.0042165,                   0,            0.000892,            0.000892,            0.000892
                  48,            0.027268,           0.0033008,                   0,             0.98924,             0.94892,              0.9737,             0.55779,             0.03047,           0.0042285,                   0,            0.000694,            0.000694,            0.000694
                  49,            0.026956,           0.0033062,                   0,             0.98814,             0.94813,             0.97326,             0.55605,            0.030616,           0.0042475,                   0,            0.000496,            0.000496,            0.000496
