               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.026689,            0.005351,                   0,              0.9826,             0.89982,             0.94044,             0.50075,            0.034738,            0.005642,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.026625,           0.0053449,                   0,              0.9836,             0.89888,             0.94001,             0.50013,            0.034751,            0.005654,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.026617,           0.0053357,                   0,             0.98351,             0.89821,             0.94018,              0.5002,            0.034738,           0.0056569,                   0,            0.006139,            0.006139,            0.006139
                  41,             0.02646,            0.005346,                   0,             0.98204,             0.89859,             0.93949,              0.4995,             0.03478,           0.0056718,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.026404,           0.0052892,                   0,             0.98225,              0.8967,             0.93894,             0.49976,            0.034806,           0.0056918,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.026375,           0.0053044,                   0,             0.98217,             0.89619,             0.93811,             0.49959,            0.034842,           0.0057117,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.026228,           0.0052673,                   0,             0.97993,             0.89854,              0.9377,             0.49909,            0.034861,           0.0057182,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.026282,           0.0052934,                   0,             0.97846,             0.89886,             0.93775,             0.49879,            0.034877,           0.0057244,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.026104,           0.0052742,                   0,             0.97562,             0.89938,             0.93787,             0.49824,            0.034918,           0.0057289,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.026019,           0.0052336,                   0,             0.98072,             0.89571,             0.93748,             0.49777,            0.034976,           0.0057397,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.025937,           0.0052482,                   0,             0.97792,             0.89636,             0.93574,             0.49637,            0.035052,           0.0057603,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.025909,           0.0052459,                   0,             0.97669,             0.89636,             0.93556,             0.49576,            0.035126,           0.0057766,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.025846,           0.0051935,                   0,             0.98009,             0.89147,             0.93472,             0.49474,             0.03518,           0.0057924,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.025811,           0.0051805,                   0,             0.98021,             0.89083,             0.93427,             0.49343,            0.035256,           0.0058064,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.025641,           0.0052152,                   0,             0.98141,             0.89116,             0.93441,             0.49289,             0.03527,           0.0058146,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.025645,           0.0051812,                   0,             0.98267,             0.88949,             0.93349,             0.49275,            0.035298,           0.0058322,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.025511,           0.0051872,                   0,             0.98203,               0.889,             0.93337,             0.49251,            0.035307,            0.005843,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.025574,           0.0051708,                   0,             0.98219,             0.88898,             0.93316,             0.49315,            0.035314,           0.0058499,                   0,            0.004654,            0.004654,            0.004654
                  56,             0.02537,           0.0051839,                   0,             0.98204,             0.88944,               0.933,             0.49241,            0.035363,           0.0058576,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.025359,            0.005133,                   0,             0.98166,             0.88932,             0.93306,             0.49129,            0.035413,           0.0058615,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.025284,           0.0051392,                   0,               0.981,             0.88848,             0.93221,              0.4905,            0.035468,           0.0058727,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.025185,           0.0051088,                   0,              0.9819,             0.88747,             0.93238,             0.48984,            0.035511,           0.0058814,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.025095,           0.0051213,                   0,             0.98108,             0.88716,              0.9319,             0.48893,            0.035568,           0.0059045,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.025074,           0.0050823,                   0,             0.98127,             0.88647,             0.93191,             0.48768,             0.03564,           0.0059137,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.024975,           0.0050978,                   0,             0.97841,             0.88831,             0.93161,             0.48703,            0.035695,           0.0059212,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.024809,           0.0050464,                   0,             0.97667,             0.88898,             0.93149,             0.48544,            0.035755,           0.0059291,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.024834,           0.0050706,                   0,             0.97675,             0.88756,             0.93183,             0.48441,            0.035817,           0.0059481,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.024717,           0.0050812,                   0,             0.97764,             0.88727,             0.93115,             0.48389,            0.035873,           0.0059602,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.024658,           0.0050383,                   0,             0.97686,             0.88731,             0.93097,             0.48321,             0.03591,           0.0059778,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.024505,            0.005023,                   0,             0.97658,             0.88764,             0.93094,             0.48323,            0.035928,           0.0059795,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.024402,           0.0050032,                   0,             0.97813,             0.88491,             0.93044,             0.48321,            0.035973,           0.0059967,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.024382,           0.0050034,                   0,             0.98059,              0.8813,             0.92993,             0.48267,            0.036024,           0.0060211,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.024235,           0.0049849,                   0,             0.98094,             0.88093,             0.93039,             0.48193,            0.036093,           0.0060342,                   0,            0.003169,            0.003169,            0.003169
                  71,             0.02417,           0.0049885,                   0,             0.97663,             0.88294,              0.9302,              0.4814,            0.036139,           0.0060373,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.024086,           0.0049678,                   0,             0.97773,              0.8816,             0.93036,             0.48128,            0.036204,           0.0060482,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.024007,            0.004945,                   0,              0.9795,             0.87976,             0.93005,             0.48069,             0.03627,           0.0060497,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.023976,           0.0049134,                   0,             0.97911,             0.87892,             0.92975,              0.4802,            0.036305,           0.0060634,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.023744,           0.0049063,                   0,             0.97989,              0.8764,             0.92885,             0.47968,            0.036328,           0.0060707,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.023676,           0.0048857,                   0,             0.97923,             0.87756,             0.92887,             0.47916,            0.036355,           0.0060739,                   0,            0.002575,            0.002575,            0.002575
                  77,             0.02366,           0.0048905,                   0,             0.97957,             0.87808,             0.92939,             0.47912,            0.036388,           0.0060713,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.023543,           0.0048616,                   0,             0.97798,             0.87886,              0.9289,             0.47783,            0.036475,           0.0060889,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.023448,           0.0048708,                   0,             0.97889,             0.87791,             0.92796,             0.47623,            0.036533,            0.006103,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.023355,           0.0048611,                   0,             0.98177,             0.87339,             0.92658,             0.47577,            0.036591,           0.0061357,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.023187,           0.0048242,                   0,             0.97856,             0.87456,             0.92569,              0.4752,            0.036633,           0.0061634,                   0,             0.00208,             0.00208,             0.00208
                  82,             0.02315,           0.0048577,                   0,             0.97894,             0.87221,             0.92562,             0.47506,            0.036661,           0.0061738,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.023055,            0.004814,                   0,             0.97732,             0.87305,             0.92555,             0.47524,            0.036704,           0.0061842,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.022963,           0.0048031,                   0,             0.97697,             0.87389,             0.92521,             0.47485,            0.036724,           0.0061996,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.022861,           0.0047402,                   0,             0.97667,              0.8749,             0.92599,              0.4746,             0.03678,           0.0062165,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.022661,            0.004729,                   0,             0.97732,              0.8759,              0.9258,             0.47431,            0.036817,           0.0062207,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.022542,           0.0047542,                   0,             0.97734,             0.87607,             0.92565,             0.47313,            0.036848,           0.0062265,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.022435,           0.0047506,                   0,             0.97623,             0.87487,             0.92599,              0.4722,            0.036864,           0.0062318,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.022222,           0.0046795,                   0,             0.97769,             0.87469,              0.9257,             0.47253,            0.036897,           0.0062492,                   0,            0.001288,            0.001288,            0.001288
                  90,             0.02223,           0.0046885,                   0,             0.97811,             0.87389,             0.92606,             0.47272,            0.036928,           0.0062666,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.021943,           0.0046349,                   0,             0.97591,             0.87506,               0.926,              0.4736,            0.036914,           0.0062791,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.021853,           0.0046183,                   0,             0.97571,             0.87561,             0.92579,             0.47349,             0.03693,           0.0062933,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.021641,           0.0045783,                   0,             0.97684,             0.87406,             0.92542,             0.47388,            0.036959,           0.0063178,                   0,            0.000892,            0.000892,            0.000892
                  94,              0.0216,           0.0045972,                   0,             0.97576,             0.87439,             0.92546,             0.47288,            0.037009,           0.0063408,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.021396,           0.0045643,                   0,             0.97711,             0.87255,              0.9245,             0.47253,            0.037048,           0.0063636,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.021206,           0.0045363,                   0,             0.97691,             0.87261,             0.92407,             0.47202,            0.037128,           0.0063978,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.021054,           0.0045083,                   0,             0.97746,             0.87171,             0.92391,             0.47172,            0.037198,           0.0064317,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.020922,           0.0044643,                   0,             0.97796,             0.87068,             0.92346,             0.47118,            0.037235,           0.0064584,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.020691,           0.0044588,                   0,             0.97863,             0.86794,             0.92297,             0.47132,            0.037286,           0.0064891,                   0,            0.000298,            0.000298,            0.000298
