               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.028155,           0.0017254,                   0,             0.97734,             0.87517,             0.92709,             0.50154,             0.02454,           0.0044064,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.028145,           0.0017011,                   0,             0.97652,             0.87724,             0.92655,             0.50068,            0.024611,           0.0044073,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.027858,           0.0016899,                   0,             0.97219,             0.87875,             0.92579,             0.49986,            0.024651,           0.0044167,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.027692,           0.0016854,                   0,             0.97046,             0.88162,               0.926,             0.49863,            0.024664,           0.0043894,                   0,             0.00604,             0.00604,             0.00604
                  42,             0.02756,           0.0016974,                   0,             0.97404,             0.87466,             0.92483,             0.49871,            0.024636,           0.0044015,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.027933,           0.0016949,                   0,             0.97511,             0.87392,             0.92403,              0.4989,            0.024614,            0.004401,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.027783,           0.0016961,                   0,             0.97911,              0.8726,             0.92369,             0.49876,            0.024599,           0.0043999,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.027615,           0.0016837,                   0,             0.97739,             0.86984,             0.92129,             0.49779,            0.024673,           0.0044372,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.027406,           0.0016697,                   0,             0.97864,             0.86839,             0.92111,             0.49747,            0.024675,           0.0044642,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.027382,           0.0016593,                   0,             0.97456,             0.86903,             0.91973,             0.49805,            0.024687,            0.004519,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.027373,           0.0016716,                   0,             0.97488,             0.86567,             0.91804,             0.49842,            0.024709,           0.0045176,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.027027,           0.0016462,                   0,             0.97326,             0.87291,             0.92107,             0.49919,            0.024642,           0.0044683,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.026995,           0.0016621,                   0,              0.9715,             0.87478,             0.92085,             0.49772,             0.02468,           0.0044596,                   0,            0.005149,            0.005149,            0.005149
