               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.029012,           0.0034931,                   0,             0.98874,             0.94613,             0.97624,             0.56733,            0.030382,           0.0041878,                   0,            0.002674,            0.002674,            0.002674
                  39,            0.028953,           0.0034755,                   0,             0.98727,              0.9367,              0.9665,             0.56215,            0.030389,           0.0041919,                   0,            0.002476,            0.002476,            0.002476
                  40,            0.028881,           0.0034788,                   0,             0.98693,             0.94651,              0.9753,             0.56592,            0.030429,            0.004192,                   0,            0.002278,            0.002278,            0.002278
                  41,            0.028363,           0.0034314,                   0,               0.986,             0.94544,             0.97485,             0.56435,            0.030527,           0.0041962,                   0,             0.00208,             0.00208,             0.00208
                  42,            0.028307,           0.0034119,                   0,             0.98917,             0.94195,             0.97575,             0.56441,            0.030521,           0.0041926,                   0,            0.001882,            0.001882,            0.001882
                  43,            0.028043,             0.00338,                   0,             0.98999,             0.94185,             0.97599,              0.5642,            0.030498,           0.0041884,                   0,            0.001684,            0.001684,            0.001684
                  44,            0.027795,           0.0033576,                   0,             0.99002,             0.94265,             0.97519,             0.56448,             0.03052,           0.0041961,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.027671,            0.003367,                   0,             0.98961,             0.94312,             0.97449,             0.56376,            0.030577,           0.0042088,                   0,            0.001288,            0.001288,            0.001288
                  46,            0.027484,           0.0033384,                   0,             0.99098,             0.94126,             0.97377,              0.5636,             0.03062,           0.0042261,                   0,             0.00109,             0.00109,             0.00109
                  47,            0.027276,           0.0033231,                   0,             0.99168,             0.94052,             0.97358,             0.56311,            0.030669,           0.0042371,                   0,            0.000892,            0.000892,            0.000892
                  48,            0.026814,           0.0032651,                   0,             0.99167,             0.93961,             0.97332,             0.56291,            0.030721,            0.004252,                   0,            0.000694,            0.000694,            0.000694
                  49,            0.026706,            0.003284,                   0,             0.99087,             0.93963,             0.97269,             0.56175,            0.030818,           0.0042748,                   0,            0.000496,            0.000496,            0.000496
