               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  23,            0.034705,           0.0021726,                   0,             0.96422,             0.90743,             0.94468,              0.4519,            0.032084,           0.0042781,                   0,           0.0095307,           0.0095307,           0.0095307
                  24,            0.033997,           0.0020743,                   0,             0.96661,             0.90781,             0.94595,             0.45327,            0.032062,           0.0042605,                   0,           0.0094879,           0.0094879,           0.0094879
                  25,            0.034026,           0.0020986,                   0,             0.96741,             0.90594,             0.94631,             0.45133,            0.032155,           0.0042566,                   0,           0.0094434,           0.0094434,           0.0094434
                  26,            0.033955,            0.002057,                   0,             0.96972,             0.90771,             0.94617,             0.45226,            0.032175,           0.0042562,                   0,           0.0093971,           0.0093971,           0.0093971
                  27,            0.034005,           0.0020747,                   0,             0.97064,              0.9091,             0.94644,             0.45468,            0.032009,           0.0042455,                   0,           0.0093491,           0.0093491,           0.0093491
                  28,            0.033695,           0.0020353,                   0,             0.96968,             0.90978,             0.94708,             0.45598,            0.031977,           0.0042254,                   0,           0.0092995,           0.0092995,           0.0092995
                  29,            0.033924,           0.0021134,                   0,              0.9699,              0.9076,             0.94564,             0.45289,            0.032063,           0.0042293,                   0,           0.0092481,           0.0092481,           0.0092481
                  30,            0.033655,           0.0020043,                   0,             0.97042,              0.9086,             0.94698,              0.4523,            0.032034,           0.0042247,                   0,           0.0091952,           0.0091952,           0.0091952
                  31,            0.033726,            0.002052,                   0,             0.97092,             0.90718,             0.94675,             0.44705,            0.032141,           0.0042284,                   0,           0.0091406,           0.0091406,           0.0091406
                  32,            0.033604,           0.0020855,                   0,             0.97197,             0.90707,             0.94647,             0.44181,            0.032268,           0.0042357,                   0,           0.0090844,           0.0090844,           0.0090844
                  33,            0.033336,           0.0020039,                   0,              0.9708,             0.91028,             0.94558,             0.44059,            0.032309,           0.0042344,                   0,           0.0090266,           0.0090266,           0.0090266
                  34,            0.033485,           0.0020524,                   0,             0.97187,             0.90959,             0.94511,             0.44042,            0.032344,           0.0042287,                   0,           0.0089673,           0.0089673,           0.0089673
                  35,            0.033087,           0.0020279,                   0,              0.9708,             0.90944,             0.94356,             0.44134,            0.032301,           0.0042356,                   0,           0.0089065,           0.0089065,           0.0089065
                  36,            0.033363,           0.0020462,                   0,             0.97181,             0.90877,             0.94329,             0.44292,            0.032283,           0.0042478,                   0,           0.0088442,           0.0088442,           0.0088442
                  37,            0.033312,           0.0020315,                   0,             0.97226,             0.90978,             0.94414,             0.44485,            0.032261,           0.0042467,                   0,           0.0087804,           0.0087804,           0.0087804
                  38,            0.032972,           0.0020485,                   0,             0.97113,             0.90831,             0.94429,              0.4442,            0.032243,           0.0042442,                   0,           0.0087151,           0.0087151,           0.0087151
                  39,            0.032821,           0.0020047,                   0,             0.97105,             0.90726,             0.94343,             0.44239,            0.032383,           0.0042389,                   0,           0.0086485,           0.0086485,           0.0086485
                  40,            0.032839,            0.001999,                   0,             0.97011,             0.90626,             0.94451,             0.44489,            0.032389,           0.0042321,                   0,           0.0085805,           0.0085805,           0.0085805
                  41,            0.032483,           0.0019895,                   0,              0.9706,             0.90844,             0.94496,             0.45066,            0.032248,           0.0042212,                   0,           0.0085111,           0.0085111,           0.0085111
                  42,            0.032795,           0.0020185,                   0,             0.97211,             0.90743,             0.94534,             0.45273,            0.032141,           0.0042122,                   0,           0.0084404,           0.0084404,           0.0084404
                  43,            0.032907,           0.0020237,                   0,             0.97112,             0.90575,             0.94532,             0.45458,            0.032033,           0.0042031,                   0,           0.0083684,           0.0083684,           0.0083684
                  44,            0.032654,           0.0019911,                   0,             0.96916,             0.90638,              0.9462,             0.45529,             0.03203,           0.0042034,                   0,           0.0082952,           0.0082952,           0.0082952
                  45,            0.032775,           0.0020066,                   0,             0.97178,             0.90657,             0.94707,             0.45653,            0.031956,           0.0041999,                   0,           0.0082207,           0.0082207,           0.0082207
                  46,            0.032819,           0.0020375,                   0,             0.97074,             0.90698,             0.94669,               0.455,            0.031879,           0.0041931,                   0,            0.008145,            0.008145,            0.008145
                  47,                 nan,                 nan,                   0,                   0,                   0,                   0,                   0,                 nan,                 nan,                   0,           0.0080682,           0.0080682,           0.0080682
                  48,                 nan,                 nan,                   0,                   0,                   0,                   0,                   0,                 nan,                 nan,                   0,           0.0079903,           0.0079903,           0.0079903
                  49,                 nan,                 nan,                   0,                   0,                   0,                   0,                   0,                 nan,                 nan,                   0,           0.0079112,           0.0079112,           0.0079112
                  50,                 nan,                 nan,                   0,                   0,                   0,                   0,                   0,                 nan,                 nan,                   0,           0.0078311,           0.0078311,           0.0078311
                  51,                 nan,                 nan,                   0,                   0,                   0,                   0,                   0,                 nan,                 nan,                   0,             0.00775,             0.00775,             0.00775
                  52,                 nan,                 nan,                   0,                   0,                   0,                   0,                   0,                 nan,                 nan,                   0,           0.0076679,           0.0076679,           0.0076679
                  53,                 nan,                 nan,                   0,                   0,                   0,                   0,                   0,                 nan,                 nan,                   0,           0.0075848,           0.0075848,           0.0075848
                  54,                 nan,                 nan,                   0,                   0,                   0,                   0,                   0,                 nan,                 nan,                   0,           0.0075009,           0.0075009,           0.0075009
                  55,                 nan,                 nan,                   0,                   0,                   0,                   0,                   0,                 nan,                 nan,                   0,            0.007416,            0.007416,            0.007416
